scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-2B,act,higher,pp,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,1.589,-0.4384,3.6712,1.589,-0.4384,3.6712,False,0.1456,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,1.6986,-0.4384,3.7808,1.6986,-0.4384,3.7808,False,0.126,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_encoder,surgical_noDI_encoder,OURS,OURS,1825,-1.4247,-3.1233,0.3288,-1.4247,-3.1233,0.3288,False,0.1096,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_encoder,surgical_noDI_head,OURS,OURS,1825,-0.4932,-2.3562,1.3151,-0.4932,-2.3562,1.3151,False,0.622,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,-0.8767,-2.5658,0.7123,-0.8767,-2.5658,0.7123,False,0.311,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_3stage_DI_replay25_encoder,OURS,OURS,1825,-0.0548,-1.589,1.5342,-0.0548,-1.589,1.5342,False,0.9784,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,0.5479,-1.2055,2.411,0.5479,-1.2055,2.411,False,0.5766,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_3stage_DI_wiseft_encoder,OURS,OURS,1825,1.4247,-0.2192,3.0685,1.4247,-0.2192,3.0685,False,0.0944,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_autorgn_encoder,OURS,COMP,1825,-2.3014,-3.9452,-0.6575,-2.3014,-3.9452,-0.6575,True,0.0076,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,1.8082,0.0,3.5616,1.8082,0.0,3.5616,False,0.051,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,2.411,0.3836,4.4932,2.411,0.3836,4.4932,True,0.0206,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,2.5205,0.5479,4.5479,2.5205,0.5479,4.5479,True,0.018,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_noDI_encoder,OURS,OURS,1825,-0.6027,-2.137,0.9315,-0.6027,-2.137,0.9315,False,0.4646,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_head,surgical_noDI_head,OURS,OURS,1825,0.3288,-1.4247,2.0274,0.3288,-1.4247,2.0274,False,0.735,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_3stage_DI_replay25_encoder,OURS,OURS,1825,0.8219,-0.8767,2.4658,0.8219,-0.8767,2.4658,False,0.3452,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,1.4247,-0.3288,3.2329,1.4247,-0.3288,3.2329,False,0.1202,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_3stage_DI_wiseft_encoder,OURS,OURS,1825,2.3014,0.5479,4.0548,2.3014,0.5479,4.0548,True,0.0128,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-1.4247,-3.1781,0.3228,-1.4247,-3.1781,0.3228,False,0.1204,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,2.6849,1.0959,4.3288,2.6849,1.0959,4.3288,True,0.0008,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,3.2877,1.3151,5.2615,3.2877,1.3151,5.2615,True,0.0008,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,3.3973,1.3151,5.5342,3.3973,1.3151,5.5342,True,0.0016,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_noDI_encoder,OURS,OURS,1825,0.274,-1.3151,1.863,0.274,-1.3151,1.863,False,0.7724,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_intervene_encoder,surgical_noDI_head,OURS,OURS,1825,1.2055,-0.3836,2.7397,1.2055,-0.3836,2.7397,False,0.1422,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_tccaux_encoder,OURS,OURS,1825,0.6027,-1.2055,2.4658,0.6027,-1.2055,2.4658,False,0.5438,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_3stage_DI_wiseft_encoder,OURS,OURS,1825,1.4795,-0.274,3.2877,1.4795,-0.274,3.2877,False,0.1044,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-2.2466,-4.0,-0.5479,-2.2466,-4.0,-0.5479,True,0.0096,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,1.863,0.1644,3.6712,1.863,0.1644,3.6712,True,0.042,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,2.4658,0.5479,4.4932,2.4658,0.5479,4.4932,True,0.014,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,2.5753,0.6027,4.5479,2.5753,0.6027,4.5479,True,0.0118,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_noDI_encoder,OURS,OURS,1825,-0.5479,-2.137,1.0411,-0.5479,-2.137,1.0411,False,0.5054,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_replay25_encoder,surgical_noDI_head,OURS,OURS,1825,0.3836,-1.5342,2.3014,0.3836,-1.5342,2.3014,False,0.7106,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_3stage_DI_wiseft_encoder,OURS,OURS,1825,0.8767,-1.1507,2.7945,0.8767,-1.1507,2.7945,False,0.3908,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-2.8493,-4.7671,-1.0293,-2.8493,-4.7671,-1.0293,True,0.0044,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,1.2603,-0.8219,3.2877,1.2603,-0.8219,3.2877,False,0.2378,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,1.863,-0.1096,3.8356,1.863,-0.1096,3.8356,False,0.067,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,1.9726,-0.1644,4.1581,1.9726,-0.1644,4.1581,False,0.0706,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_noDI_encoder,OURS,OURS,1825,-1.1507,-2.9041,0.6575,-1.1507,-2.9041,0.6575,False,0.2212,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_tccaux_encoder,surgical_noDI_head,OURS,OURS,1825,-0.2192,-2.137,1.6438,-0.2192,-2.137,1.6438,False,0.8512,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-3.726,-5.5342,-1.9726,-3.726,-5.5342,-1.9726,True,0.0002,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,0.3836,-1.3699,2.2466,0.3836,-1.3699,2.2466,False,0.7306,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,0.9863,-0.9863,3.0137,0.9863,-0.9863,3.0137,False,0.3462,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,1.0959,-0.9528,3.1233,1.0959,-0.9528,3.1233,False,0.3092,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_noDI_encoder,OURS,OURS,1825,-2.0274,-3.7808,-0.1644,-2.0274,-3.7808,-0.1644,True,0.0312,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_3stage_DI_wiseft_encoder,surgical_noDI_head,OURS,OURS,1825,-1.0959,-2.9041,0.6575,-1.0959,-2.9041,0.6575,False,0.2388,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,4.1096,2.1918,6.0822,4.1096,2.1918,6.0822,True,0.0,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,4.7123,2.6849,6.7945,4.7123,2.6849,6.7945,True,0.0,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,4.8219,2.7945,6.8493,4.8219,2.7945,6.8493,True,0.0,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_autorgn_encoder,surgical_noDI_encoder,COMP,OURS,1825,1.6986,0.1096,3.2329,1.6986,0.1096,3.2329,True,0.0404,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_autorgn_encoder,surgical_noDI_head,COMP,OURS,1825,2.6301,0.8219,4.4384,2.6301,0.8219,4.4384,True,0.0056,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,0.6027,-1.4247,2.6301,0.6027,-1.4247,2.6301,False,0.5782,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,0.7123,-1.3151,2.6849,0.7123,-1.3151,2.6849,False,0.5194,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f30_encoder,surgical_noDI_encoder,OURS,OURS,1825,-2.411,-4.2192,-0.6027,-2.411,-4.2192,-0.6027,True,0.0078,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f30_encoder,surgical_noDI_head,OURS,OURS,1825,-1.4795,-3.2877,0.274,-1.4795,-3.2877,0.274,False,0.111,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f50_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,0.1096,-1.7534,2.0274,0.1096,-1.7534,2.0274,False,0.9358,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f50_encoder,surgical_noDI_encoder,OURS,OURS,1825,-3.0137,-4.9863,-1.0411,-3.0137,-4.9863,-1.0411,True,0.0022,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f50_encoder,surgical_noDI_head,OURS,OURS,1825,-2.0822,-4.1096,0.0,-2.0822,-4.1096,0.0,False,0.0512,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f70_encoder,surgical_noDI_encoder,OURS,OURS,1825,-3.1233,-5.0411,-1.1507,-3.1233,-5.0411,-1.1507,True,0.0022,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_intervene_wiseft_f70_encoder,surgical_noDI_head,OURS,OURS,1825,-2.1918,-4.274,-0.1096,-2.1918,-4.274,-0.1096,True,0.0434,probe_action/probe_paired_delta.json
POC-2B,act,higher,pp,surgical_noDI_encoder,surgical_noDI_head,OURS,OURS,1825,0.9315,-0.8767,2.7397,0.9315,-0.8767,2.7397,False,0.317,probe_action/probe_paired_delta.json
POC-2B,mcos,higher,raw,frozen,full_ft_encoder,REF,COMP,1825,-0.235264,-0.241018,-0.229581,-0.235264,-0.241018,-0.229581,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,lpft_encoder,REF,COMP,1825,-0.110065,-0.11431,-0.105982,-0.110065,-0.11431,-0.105982,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,peft_dora_encoder,REF,COMP,1825,-0.152015,-0.156643,-0.147473,-0.152015,-0.156643,-0.147473,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,peft_lora_encoder,REF,COMP,1825,-0.160495,-0.16521,-0.155844,-0.160495,-0.16521,-0.155844,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,pretrain_encoder,REF,COMP,1825,-0.142206,-0.146142,-0.138407,-0.142206,-0.146142,-0.138407,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgery_raw_encoder,REF,OURS,1825,-0.124289,-0.128557,-0.120144,-0.124289,-0.128557,-0.120144,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-0.106563,-0.11037,-0.102889,-0.106563,-0.11037,-0.102889,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,-0.109613,-0.113494,-0.105874,-0.109613,-0.113494,-0.105874,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,-0.118265,-0.122593,-0.114109,-0.118265,-0.122593,-0.114109,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,-0.111829,-0.115868,-0.107935,-0.111829,-0.115868,-0.107935,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,-0.107712,-0.1116,-0.103963,-0.107712,-0.1116,-0.103963,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,-0.108695,-0.112613,-0.104888,-0.108695,-0.112613,-0.104888,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_3stage_DI_wiseft_encoder,REF,OURS,1825,-0.052966,-0.055013,-0.051063,-0.052966,-0.055013,-0.051063,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,-0.179516,-0.184614,-0.174483,-0.179516,-0.184614,-0.174483,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,-0.053234,-0.055304,-0.051298,-0.053234,-0.055304,-0.051298,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,-0.025571,-0.026642,-0.024577,-0.025571,-0.026642,-0.024577,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,-0.00897,-0.009409,-0.008561,-0.00897,-0.009409,-0.008561,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,-0.11835,-0.12253,-0.114324,-0.11835,-0.12253,-0.114324,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,surgical_noDI_head,REF,OURS,1825,-0.125503,-0.130003,-0.121181,-0.125503,-0.130003,-0.121181,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,frozen,frozen,REF,REF,1825,0.002101,0.001756,0.002456,0.002101,0.001756,0.002456,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,lpft_encoder,COMP,COMP,1825,0.125199,0.121526,0.129015,0.125199,0.121526,0.129015,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,peft_dora_encoder,COMP,COMP,1825,0.083249,0.080644,0.085867,0.083249,0.080644,0.085867,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,peft_lora_encoder,COMP,COMP,1825,0.074768,0.072297,0.077269,0.074768,0.072297,0.077269,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,pretrain_encoder,COMP,COMP,1825,0.093058,0.089967,0.096151,0.093058,0.089967,0.096151,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.110975,0.107656,0.114395,0.110975,0.107656,0.114395,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.128701,0.125247,0.13232,0.128701,0.125247,0.13232,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.12565,0.122304,0.129198,0.12565,0.122304,0.129198,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_head,COMP,OURS,1825,0.116998,0.113583,0.120565,0.116998,0.113583,0.120565,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.123435,0.119985,0.127009,0.123435,0.119985,0.127009,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.127551,0.124061,0.131177,0.127551,0.124061,0.131177,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.126568,0.123113,0.130147,0.126568,0.123113,0.130147,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,0.182297,0.17801,0.186585,0.182297,0.17801,0.186585,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_autorgn_encoder,COMP,COMP,1825,0.055748,0.053666,0.05786,0.055748,0.053666,0.05786,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.182029,0.177727,0.186313,0.182029,0.177727,0.186313,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.209693,0.20475,0.214637,0.209693,0.20475,0.214637,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.226293,0.22088,0.231706,0.226293,0.22088,0.231706,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.116914,0.113535,0.120463,0.116914,0.113535,0.120463,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,surgical_noDI_head,COMP,OURS,1825,0.10976,0.106462,0.113207,0.10976,0.106462,0.113207,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,full_ft_encoder,frozen,COMP,REF,1825,0.237365,0.231676,0.243078,0.237365,0.231676,0.243078,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,peft_dora_encoder,COMP,COMP,1825,-0.04195,-0.044015,-0.040016,-0.04195,-0.044015,-0.040016,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,peft_lora_encoder,COMP,COMP,1825,-0.050431,-0.052615,-0.04838,-0.050431,-0.052615,-0.04838,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,pretrain_encoder,COMP,COMP,1825,-0.032141,-0.034911,-0.02945,-0.032141,-0.034911,-0.02945,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.014224,-0.015222,-0.013288,-0.014224,-0.015222,-0.013288,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003502,0.002592,0.004371,0.003502,0.002592,0.004371,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.000451,-0.000443,0.001302,0.000451,-0.000443,0.001302,False,0.311,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_head,COMP,OURS,1825,-0.0082,-0.008573,-0.007838,-0.0082,-0.008573,-0.007838,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.001764,-0.002413,-0.001182,-0.001764,-0.002413,-0.001182,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.002353,0.001539,0.003108,0.002353,0.001539,0.003108,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.00137,0.000638,0.002033,0.00137,0.000638,0.002033,True,0.0002,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,0.057099,0.054768,0.05945,0.057099,0.054768,0.05945,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_autorgn_encoder,COMP,COMP,1825,-0.069451,-0.071851,-0.067041,-0.069451,-0.071851,-0.067041,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.056831,0.054556,0.059145,0.056831,0.054556,0.059145,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.084494,0.081259,0.087819,0.084494,0.081259,0.087819,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.101095,0.09728,0.105015,0.101095,0.09728,0.105015,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.008285,-0.009076,-0.007583,-0.008285,-0.009076,-0.007583,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-2B,mcos,higher,raw,lpft_encoder,surgical_noDI_head,COMP,OURS,1825,-0.015438,-0.016016,-0.014884,-0.015438,-0.016016,-0.014884,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
